image_name,image_path,mission_id,flight_id,drone_id,orthomosaic_id,orchard_id,block_id,row_id,tree_id,tree_global_id,tree_group_id,tree_sequence_global,tree_sequence_in_orchard,tree_sequence_in_block,tree_sequence_in_row,tree_latitude,tree_longitude,tree_centroid_latitude,tree_centroid_longitude,tree_canopy_radius_m,image_latitude,image_longitude,drone_camera_latitude,drone_camera_longitude,drone_altitude_m,relative_altitude_m,camera_heading_deg,drone_yaw_deg,gimbal_pitch_deg,gsd_cm_per_px,ground_projection_latitude,ground_projection_longitude,orthomosaic_pixel_x,orthomosaic_pixel_y,local_x_m,local_y_m,gps_match_distance_m,gps_match_status,gps_accuracy_m,coordinate_system,gps_source,mapping_method,is_simulated_gps,capture_date,view_angle,scenario,detected_fruit_count,young_count,green_count,half_count,red_count,expected_harvestable_fruit_count,current_harvest_ready_fruit_count,flowering_intensity_index,young_retention_factor,green_retention_factor,half_retention_factor,red_retention_factor,avg_mature_fruit_weight_g,base_marketable_quality_factor,image_adjusted_marketable_quality_factor,recall_correction_factor,occlusion_correction_factor,image_sample_scale_factor,avg_composite_disease_index,moderate_or_high_disease_pct,high_disease_pct,disease_loss_factor,disease_loss_pct,expected_gross_future_production_kg,expected_marketable_future_production_kg_before_disease_loss,current_harvest_ready_estimated_kg_before_disease_loss,future_production_disease_loss_kg,current_harvest_ready_disease_loss_kg,disease_adjusted_marketable_future_production_kg,disease_adjusted_current_harvest_ready_kg,avg_maturity_index_0_100,avg_detection_confidence,visible_stress_score,canopy_gap_pct,image_quality_flag
-102-_jpg.rf.5af9c7ede77bee134dcb5811dd2efe44.jpg,/Users/utkarsh/Desktop/Projects/IridAxis Global Pvt. Ltd./Innovatio_research/Lichi/Product_Development/Lichi_Image _Analysis/train/images/-102-_jpg.rf.5af9c7ede77bee134dcb5811dd2efe44.jpg,MISSION_001,FLIGHT_ORCHARD_01,DRONE_001,ORTHO_ORCHARD_01,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T004,O01_B01_R01_T004,O01_B01_R01_T004,4,4,4,4,26.7,88.40015082940647,26.7,88.40015082940647,2.5,26.700013474667625,88.40016591234712,26.700013474667625,88.40016591234712,35.0,35.0,0,0,-90,5.0,26.7,88.40015082940647,300,0,15,0,2.1,DRONE_MATCHED,3.0,WGS84,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True,UNKNOWN_DATE,drone_nadir,Base,1,0,0,1,0,0.92,0.92,0.85,0.7,0.82,0.92,0.98,22,0.8,0.65,1.1,1.25,1.0,78.10094933407518,100.0,100.0,0.4,40.0,0.017204,0.015376075000000003,0.018089500000000005,0.006150430000000002,0.007235800000000002,0.009225645000000001,0.010853700000000003,65.0,0.9690439105033875,5,25.729003906249996,OK
-102-_jpg.rf.5af9c7ede77bee134dcb5811dd2efe44.jpg,/Users/utkarsh/Desktop/Projects/IridAxis Global Pvt. Ltd./Innovatio_research/Lichi/Product_Development/Lichi_Image _Analysis/train/images/-102-_jpg.rf.5af9c7ede77bee134dcb5811dd2efe44.jpg,MISSION_001,FLIGHT_ORCHARD_01,DRONE_001,ORTHO_ORCHARD_01,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T004,O01_B01_R01_T004,O01_B01_R01_T004,4,4,4,4,26.7,88.40015082940647,26.7,88.40015082940647,2.5,26.700013474667625,88.40016591234712,26.700013474667625,88.40016591234712,35.0,35.0,0,0,-90,5.0,26.7,88.40015082940647,300,0,15,0,2.1,DRONE_MATCHED,3.0,WGS84,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True,UNKNOWN_DATE,drone_nadir,Optimistic,1,0,0,1,0,0.92,0.92,0.95,0.7,0.82,0.92,0.98,26,0.9,0.75,1.1,1.25,1.0,78.10094933407518,100.0,100.0,0.4,40.0,0.022724,0.023434125000000007,0.024667500000000002,0.009373650000000002,0.009867,0.014060475000000005,0.014800500000000001,65.0,0.9690439105033875,5,25.729003906249996,OK
-104-_jpg.rf.243a3ea518ad9685625bfe5d9dd0ea40.jpg,/Users/utkarsh/Desktop/Projects/IridAxis Global Pvt. Ltd./Innovatio_research/Lichi/Product_Development/Lichi_Image _Analysis/train/images/-104-_jpg.rf.243a3ea518ad9685625bfe5d9dd0ea40.jpg,MISSION_001,FLIGHT_ORCHARD_01,DRONE_001,ORTHO_ORCHARD_01,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T005,O01_B01_R01_T005,O01_B01_R01_T005,5,5,5,5,26.7,88.40020110587528,26.7,88.40020110587528,2.5,26.700013474667625,88.40021618881593,26.700013474667625,88.40021618881593,35.0,35.0,0,0,-90,5.0,26.7,88.40020110587528,400,0,20,0,2.1,DRONE_MATCHED,3.0,WGS84,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True,UNKNOWN_DATE,drone_nadir,Conservative,1,0,1,0,0,0.82,0.0,0.75,0.7,0.82,0.92,0.98,18,0.7,0.5499999999999999,1.1,1.25,1.0,77.49882192460318,100.0,100.0,0.4,40.0,0.01107,0.008371687499999999,0.0,0.0033486749999999997,0.0,0.005023012499999999,0.0,35.0,0.8007194399833679,5,26.326416015625,OK
-104-_jpg.rf.243a3ea518ad9685625bfe5d9dd0ea40.jpg,/Users/utkarsh/Desktop/Projects/IridAxis Global Pvt. Ltd./Innovatio_research/Lichi/Product_Development/Lichi_Image _Analysis/train/images/-104-_jpg.rf.243a3ea518ad9685625bfe5d9dd0ea40.jpg,MISSION_001,FLIGHT_ORCHARD_01,DRONE_001,ORTHO_ORCHARD_01,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T005,O01_B01_R01_T005,O01_B01_R01_T005,5,5,5,5,26.7,88.40020110587528,26.7,88.40020110587528,2.5,26.700013474667625,88.40021618881593,26.700013474667625,88.40021618881593,35.0,35.0,0,0,-90,5.0,26.7,88.40020110587528,400,0,20,0,2.1,DRONE_MATCHED,3.0,WGS84,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True,UNKNOWN_DATE,drone_nadir,Base,1,0,1,0,0,0.82,0.0,0.85,0.7,0.82,0.92,0.98,22,0.8,0.65,1.1,1.25,1.0,77.49882192460318,100.0,100.0,0.4,40.0,0.015334,0.013704762500000004,0.0,0.005481905000000002,0.0,0.008222857500000002,0.0,35.0,0.8007194399833679,5,26.326416015625,OK
-104-_jpg.rf.243a3ea518ad9685625bfe5d9dd0ea40.jpg,/Users/utkarsh/Desktop/Projects/IridAxis Global Pvt. Ltd./Innovatio_research/Lichi/Product_Development/Lichi_Image _Analysis/train/images/-104-_jpg.rf.243a3ea518ad9685625bfe5d9dd0ea40.jpg,MISSION_001,FLIGHT_ORCHARD_01,DRONE_001,ORTHO_ORCHARD_01,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T005,O01_B01_R01_T005,O01_B01_R01_T005,5,5,5,5,26.7,88.40020110587528,26.7,88.40020110587528,2.5,26.700013474667625,88.40021618881593,26.700013474667625,88.40021618881593,35.0,35.0,0,0,-90,5.0,26.7,88.40020110587528,400,0,20,0,2.1,DRONE_MATCHED,3.0,WGS84,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True,UNKNOWN_DATE,drone_nadir,Optimistic,1,0,1,0,0,0.82,0.0,0.95,0.7,0.82,0.92,0.98,26,0.9,0.75,1.1,1.25,1.0,77.49882192460318,100.0,100.0,0.4,40.0,0.020253999999999998,0.0208869375,0.0,0.008354775,0.0,0.012532162500000001,0.0,35.0,0.8007194399833679,5,26.326416015625,OK
-105-_jpg.rf.2b4165cfc1681a1f49d7048b1701582e.jpg,/Users/utkarsh/Desktop/Projects/IridAxis Global Pvt. Ltd./Innovatio_research/Lichi/Product_Development/Lichi_Image _Analysis/train/images/-105-_jpg.rf.2b4165cfc1681a1f49d7048b1701582e.jpg,MISSION_001,FLIGHT_ORCHARD_01,DRONE_001,ORTHO_ORCHARD_01,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T006,O01_B01_R01_T006,O01_B01_R01_T006,6,6,6,6,26.7,88.40025138234411,26.7,88.40025138234411,2.5,26.700013474667625,88.40026646528476,26.700013474667625,88.40026646528476,35.0,35.0,0,0,-90,5.0,26.7,88.40025138234411,500,0,25,0,2.1,DRONE_MATCHED,3.0,WGS84,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True,UNKNOWN_DATE,drone_nadir,Conservative,1,0,1,0,0,0.82,0.0,0.75,0.7,0.82,0.92,0.98,18,0.7,0.5499999999999999,1.1,1.25,1.0,89.81454248366013,100.0,100.0,0.4,40.0,0.01107,0.008371687499999999,0.0,0.0033486749999999997,0.0,0.005023012499999999,0.0,35.0,0.9072301983833313,5,25.22509765625,OK
-105-_jpg.rf.2b4165cfc1681a1f49d7048b1701582e.jpg,/Users/utkarsh/Desktop/Projects/IridAxis Global Pvt. Ltd./Innovatio_research/Lichi/Product_Development/Lichi_Image _Analysis/train/images/-105-_jpg.rf.2b4165cfc1681a1f49d7048b1701582e.jpg,MISSION_001,FLIGHT_ORCHARD_01,DRONE_001,ORTHO_ORCHARD_01,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T006,O01_B01_R01_T006,O01_B01_R01_T006,6,6,6,6,26.7,88.40025138234411,26.7,88.40025138234411,2.5,26.700013474667625,88.40026646528476,26.700013474667625,88.40026646528476,35.0,35.0,0,0,-90,5.0,26.7,88.40025138234411,500,0,25,0,2.1,DRONE_MATCHED,3.0,WGS84,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True,UNKNOWN_DATE,drone_nadir,Base,1,0,1,0,0,0.82,0.0,0.85,0.7,0.82,0.92,0.98,22,0.8,0.65,1.1,1.25,1.0,89.81454248366013,100.0,100.0,0.4,40.0,0.015334,0.013704762500000004,0.0,0.005481905000000002,0.0,0.008222857500000002,0.0,35.0,0.9072301983833313,5,25.22509765625,OK
-105-_jpg.rf.2b4165cfc1681a1f49d7048b1701582e.jpg,/Users/utkarsh/Desktop/Projects/IridAxis Global Pvt. Ltd./Innovatio_research/Lichi/Product_Development/Lichi_Image _Analysis/train/images/-105-_jpg.rf.2b4165cfc1681a1f49d7048b1701582e.jpg,MISSION_001,FLIGHT_ORCHARD_01,DRONE_001,ORTHO_ORCHARD_01,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T006,O01_B01_R01_T006,O01_B01_R01_T006,6,6,6,6,26.7,88.40025138234411,26.7,88.40025138234411,2.5,26.700013474667625,88.40026646528476,26.700013474667625,88.40026646528476,35.0,35.0,0,0,-90,5.0,26.7,88.40025138234411,500,0,25,0,2.1,DRONE_MATCHED,3.0,WGS84,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True,UNKNOWN_DATE,drone_nadir,Optimistic,1,0,1,0,0,0.82,0.0,0.95,0.7,0.82,0.92,0.98,26,0.9,0.75,1.1,1.25,1.0,89.81454248366013,100.0,100.0,0.4,40.0,0.020253999999999998,0.0208869375,0.0,0.008354775,0.0,0.012532162500000001,0.0,35.0,0.9072301983833313,5,25.22509765625,OK
-106-_jpg.rf.30514981739a79c7552ed5cfb9aa0e99.jpg,/Users/utkarsh/Desktop/Projects/IridAxis Global Pvt. Ltd./Innovatio_research/Lichi/Product_Development/Lichi_Image _Analysis/train/images/-106-_jpg.rf.30514981739a79c7552ed5cfb9aa0e99.jpg,MISSION_001,FLIGHT_ORCHARD_01,DRONE_001,ORTHO_ORCHARD_01,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T007,O01_B01_R01_T007,O01_B01_R01_T007,7,7,7,7,26.7,88.40030165881292,26.7,88.40030165881292,2.5,26.700013474667625,88.40031674175357,26.700013474667625,88.40031674175357,35.0,35.0,0,0,-90,5.0,26.7,88.40030165881292,600,0,30,0,2.1,DRONE_MATCHED,3.0,WGS84,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True,UNKNOWN_DATE,drone_nadir,Conservative,1,0,1,0,0,0.82,0.0,0.75,0.7,0.82,0.92,0.98,18,0.7,0.5499999999999999,1.1,1.25,1.0,64.80664749121125,100.0,100.0,0.4,40.0,0.01107,0.008371687499999999,0.0,0.0033486749999999997,0.0,0.005023012499999999,0.0,35.0,0.9672560095787048,5,25.634033203125,OK
-106-_jpg.rf.30514981739a79c7552ed5cfb9aa0e99.jpg,/Users/utkarsh/Desktop/Projects/IridAxis Global Pvt. Ltd./Innovatio_research/Lichi/Product_Development/Lichi_Image _Analysis/train/images/-106-_jpg.rf.30514981739a79c7552ed5cfb9aa0e99.jpg,MISSION_001,FLIGHT_ORCHARD_01,DRONE_001,ORTHO_ORCHARD_01,ORCHARD_01,BLOCK_01,ROW_01,O01_B01_R01_T007,O01_B01_R01_T007,O01_B01_R01_T007,7,7,7,7,26.7,88.40030165881292,26.7,88.40030165881292,2.5,26.700013474667625,88.40031674175357,26.700013474667625,88.40031674175357,35.0,35.0,0,0,-90,5.0,26.7,88.40030165881292,600,0,30,0,2.1,DRONE_MATCHED,3.0,WGS84,SIMULATED_DRONE_MAPPING,DYNAMIC_FROM_IMAGE_FOLDER,True,UNKNOWN_DATE,drone_nadir,Base,1,0,1,0,0,0.82,0.0,0.85,0.7,0.82,0.92,0.98,22,0.8,0.65,1.1,1.25,1.0,64.80664749121125,100.0,100.0,0.4,40.0,0.015334,0.013704762500000004,0.0,0.005481905000000002,0.0,0.008222857500000002,0.0,35.0,0.9672560095787048,5,25.634033203125,OK
